muestra_id,lote_id,vendimia,fecha_medicion,tipo_muestra,numero_muestra,variedad,vinedo,Brix,pH,acidez_total_g_l,pasado_tavg_7d,pasado_tmin_7d,pasado_tmax_7d,pasado_prcp_sum_7d,pasado_wspd_7d,pasado_radiacion_sum_7d,pasado_dias_calor_7d,futuro_historico_tavg_7d,futuro_historico_tmin_7d,futuro_historico_tmax_7d,futuro_historico_prcp_sum_7d,futuro_historico_wspd_7d,futuro_historico_radiacion_sum_7d,futuro_historico_dias_calor_7d,dias_hasta_cosecha
Drummond_Cabernet_003_2023_20230205,Drummond_Cabernet_003,2023,2023-02-05,seguimiento,1,Cabernet,Drummond,18.3692,3.2291,7.8121,23.3,18.1286,28.6714,22.2,8.3286,149.98,0,27.1286,19.0143,35.4143,0.6,7.6429,194.2,4,26
Drummond_Cabernet_003_2023_20230214,Drummond_Cabernet_003,2023,2023-02-14,seguimiento,2,Cabernet,Drummond,21.1749,3.3221,6.2556,27.6429,19.9143,35.0857,0.0,8.2714,195.68,5,20.1714,13.0143,26.8143,0.0,9.9857,199.18,0,17
Drummond_Cabernet_003_2023_20230222,Drummond_Cabernet_003,2023,2023-02-22,seguimiento,3,Cabernet,Drummond,23.0042,3.3558,5.302,20.0,12.4,26.9571,0.0,9.2,194.93,0,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,9
Drummond_Cabernet_003_2023_20230303,Drummond_Cabernet_003,2023,2023-03-03,cosecha,4,Cabernet,Drummond,25.1414,3.541,3.8022,24.7571,17.2429,32.5429,0.0,7.8571,183.77,1,25.5143,19.0714,32.5,3.5,8.7714,165.5,2,0
Drummond_Cabernet_004_2023_20230203,Drummond_Cabernet_004,2023,2023-02-03,seguimiento,1,Cabernet,Drummond,17.3608,3.2609,8.0503,23.5714,17.9,29.0571,35.6,9.4429,155.36,0,25.4429,18.4286,32.9143,0.6,7.4429,183.85,2,26
Drummond_Cabernet_004_2023_20230212,Drummond_Cabernet_004,2023,2023-02-12,seguimiento,2,Cabernet,Drummond,20.5708,3.3884,6.4618,27.1286,19.0143,35.4143,0.6,7.6429,194.2,4,22.0714,15.3429,27.8857,0.0,10.9143,202.71,1,17
Drummond_Cabernet_004_2023_20230220,Drummond_Cabernet_004,2023,2023-02-20,seguimiento,3,Cabernet,Drummond,22.7076,3.4847,5.5052,20.7,13.8571,26.8571,0.0,10.6857,202.25,0,23.8857,16.8286,31.0571,0.0,7.1857,182.66,0,9
Drummond_Cabernet_004_2023_20230301,Drummond_Cabernet_004,2023,2023-03-01,cosecha,4,Cabernet,Drummond,24.4893,3.5602,4.024,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,25.5714,18.6143,33.2429,1.3,8.0,172.46,2,0
Drummond_Cabernet_005_2023_20230205,Drummond_Cabernet_005,2023,2023-02-05,seguimiento,1,Cabernet,Drummond,17.8295,3.2099,8.2551,23.3,18.1286,28.6714,22.2,8.3286,149.98,0,27.1286,19.0143,35.4143,0.6,7.6429,194.2,4,25
Drummond_Cabernet_005_2023_20230214,Drummond_Cabernet_005,2023,2023-02-14,seguimiento,2,Cabernet,Drummond,20.894,3.4303,6.4083,27.6429,19.9143,35.0857,0.0,8.2714,195.68,5,20.1714,13.0143,26.8143,0.0,9.9857,199.18,0,16
Drummond_Cabernet_005_2023_20230222,Drummond_Cabernet_005,2023,2023-02-22,seguimiento,3,Cabernet,Drummond,22.8063,3.5279,5.0948,20.0,12.4,26.9571,0.0,9.2,194.93,0,24.4714,17.0571,31.8714,0.0,7.6714,182.81,1,8
Drummond_Cabernet_005_2023_20230302,Drummond_Cabernet_005,2023,2023-03-02,cosecha,4,Cabernet,Drummond,24.7328,3.6436,3.3432,24.5429,17.1429,32.0143,0.0,7.9429,183.85,1,25.6429,18.7857,33.1429,1.3,8.4571,169.32,2,0
San_Carlos_Malbec_001_2023_20230210,San_Carlos_Malbec_001,2023,2023-02-10,seguimiento,1,Malbec,San Carlos,18.3195,3.2154,7.8769,23.0571,14.8857,30.9143,3.2,6.5429,183.41,0,23.2286,14.5286,30.6857,0.0,9.1,207.02,0,25
San_Carlos_Malbec_001_2023_20230219,San_Carlos_Malbec_001,2023,2023-02-19,seguimiento,2,Malbec,San Carlos,20.4933,3.3252,6.9946,19.1429,11.1571,26.2143,0.0,10.1,206.87,0,21.5,11.7714,29.9429,1.5,6.6714,187.35,0,16
San_Carlos_Malbec_001_2023_20230226,San_Carlos_Malbec_001,2023,2023-02-26,seguimiento,3,Malbec,San Carlos,22.3071,3.3832,5.927,21.5,11.7714,29.9429,1.5,6.6714,187.35,0,22.6429,14.1286,31.2286,0.8,7.4857,182.47,0,9
San_Carlos_Malbec_001_2023_20230307,San_Carlos_Malbec_001,2023,2023-03-07,cosecha,4,Malbec,San Carlos,24.5089,3.4896,4.6047,23.3429,14.7,31.8571,1.8,7.5286,175.93,0,22.4,15.2714,29.0143,11.1,8.3429,155.41,0,0
San_Carlos_Malbec_002_2023_20230210,San_Carlos_Malbec_002,2023,2023-02-10,seguimiento,1,Malbec,San Carlos,17.6724,3.2134,8.3507,23.0571,14.8857,30.9143,3.2,6.5429,183.41,0,23.2286,14.5286,30.6857,0.0,9.1,207.02,0,27
San_Carlos_Malbec_002_2023_20230219,San_Carlos_Malbec_002,2023,2023-02-19,seguimiento,2,Malbec,San Carlos,19.6541,3.3812,6.8156,19.1429,11.1571,26.2143,0.0,10.1,206.87,0,21.5,11.7714,29.9429,1.5,6.6714,187.35,0,18
San_Carlos_Malbec_002_2023_20230228,San_Carlos_Malbec_002,2023,2023-02-28,seguimiento,3,Malbec,San Carlos,22.1416,3.4484,5.6713,21.7571,12.5857,30.0143,1.9,7.2286,187.63,0,23.3429,14.7,31.8571,1.8,7.5286,175.93,0,9
San_Carlos_Malbec_002_2023_20230309,San_Carlos_Malbec_002,2023,2023-03-09,cosecha,4,Malbec,San Carlos,23.9327,3.6083,4.3672,22.9143,14.5714,31.0571,3.9,8.1857,170.07,0,22.6,15.5857,29.2143,9.8,7.6571,157.99,0,0
San_Carlos_Malbec_003_2023_20230209,San_Carlos_Malbec_003,2023,2023-02-09,seguimiento,1,Malbec,San Carlos,17.7889,3.1783,7.9821,22.6714,14.9,30.1571,5.4,6.3286,176.26,0,23.8714,14.7,32.2571,0.0,8.2,206.75,0,25
San_Carlos_Malbec_003_2023_20230217,San_Carlos_Malbec_003,2023,2023-02-17,seguimiento,2,Malbec,San Carlos,20.6603,3.2646,6.8296,23.2286,14.5286,30.6857,0.0,9.1,207.02,0,18.4,9.3857,26.5714,0.4,7.9429,193.03,0,17
San_Carlos_Malbec_003_2023_20230225,San_Carlos_Malbec_003,2023,2023-02-25,seguimiento,3,Malbec,San Carlos,22.3235,3.3826,6.0407,20.2,10.5429,29.0286,0.5,7.2714,190.09,0,22.5143,13.6,31.0857,1.7,7.2571,182.3,0,9
San_Carlos_Malbec_003_2023_20230306,San_Carlos_Malbec_003,2023,2023-03-06,cosecha,4,Malbec,San Carlos,24.4512,3.4678,4.3951,23.2286,14.1571,32.0571,0.4,7.4286,178.93,0,22.6143,15.2571,29.5714,11.8,8.3714,163.71,0,0
San_Carlos_Malbec_004_2023_20230208,San_Carlos_Malbec_004,2023,2023-02-08,seguimiento,1,Malbec,San Carlos,18.3023,3.2413,7.7439,22.0857,15.0714,28.9429,16.3,6.9571,163.95,0,23.9571,14.8429,32.4571,0.0,8.1143,206.02,0,22
San_Carlos_Malbec_004_2023_20230216,San_Carlos_Malbec_004,2023,2023-02-16,seguimiento,2,Malbec,San Carlos,20.7201,3.3074,6.4187,23.8714,14.7,32.2571,0.0,8.2,206.75,0,18.0143,9.3714,25.6286,0.4,8.8571,194.79,0,14
San_Carlos_Malbec_004_2023_20230223,San_Carlos_Malbec_004,2023,2023-02-23,seguimiento,3,Malbec,San Carlos,22.2309,3.3713,5.5293,18.0143,9.3714,25.6286,0.4,8.8571,194.79,0,21.9857,13.0143,30.3286,1.5,7.5429,186.32,0,7
San_Carlos_Malbec_004_2023_20230302,San_Carlos_Malbec_004,2023,2023-03-02,cosecha,4,Malbec,San Carlos,24.1702,3.4663,4.3292,21.9857,13.0143,30.3286,1.5,7.5429,186.32,0,22.9143,14.5714,31.0571,3.9,8.1857,170.07,0,0
San_Carlos_Malbec_005_2023_20230206,San_Carlos_Malbec_005,2023,2023-02-06,seguimiento,1,Malbec,San Carlos,16.3863,3.1079,9.1625,22.2714,15.9286,28.7143,21.1,6.7857,158.53,0,24.5571,15.0714,33.3714,0.0,7.4714,200.31,0,27
San_Carlos_Malbec_005_2023_20230215,San_Carlos_Malbec_005,2023,2023-02-15,seguimiento,2,Malbec,San Carlos,19.8753,3.249,7.6657,23.9571,14.8429,32.4571,0.0,8.1143,206.02,0,18.0429,9.5,25.6286,0.4,9.1286,196.91,0,18
San_Carlos_Malbec_005_2023_20230224,San_Carlos_Malbec_005,2023,2023-02-24,seguimiento,3,Malbec,San Carlos,21.9081,3.3596,6.508,18.4,9.3857,26.5714,0.4,7.9429,193.03,0,22.2,13.1429,30.7429,1.5,7.5286,185.17,0,9
San_Carlos_Malbec_005_2023_20230305,San_Carlos_Malbec_005,2023,2023-03-05,cosecha,4,Malbec,San Carlos,24.4426,3.4584,4.8491,22.6429,14.1286,31.2286,0.8,7.4857,182.47,0,22.6714,14.9,29.9429,9.1,8.6857,164.27,0,0
San_Carlos_Syrah_001_2023_20230210,San_Carlos_Syrah_001,2023,2023-02-10,seguimiento,1,Syrah,San Carlos,16.4028,3.221,8.4605,23.0571,14.8857,30.9143,3.2,6.5429,183.41,0,23.2286,14.5286,30.6857,0.0,9.1,207.02,0,30
San_Carlos_Syrah_001_2023_20230217,San_Carlos_Syrah_001,2023,2023-02-17,seguimiento,2,Syrah,San Carlos,18.3599,3.2506,7.3862,23.2286,14.5286,30.6857,0.0,9.1,207.02,0,18.4,9.3857,26.5714,0.4,7.9429,193.03,0,23
San_Carlos_Syrah_001_2023_20230225,San_Carlos_Syrah_001,2023,2023-02-25,seguimiento,3,Syrah,San Carlos,20.1531,3.4273,6.0839,20.2,10.5429,29.0286,0.5,7.2714,190.09,0,22.5143,13.6,31.0857,1.7,7.2571,182.3,0,15
San_Carlos_Syrah_001_2023_20230305,San_Carlos_Syrah_001,2023,2023-03-05,seguimiento,4,Syrah,San Carlos,22.016,3.4243,5.3882,22.6429,14.1286,31.2286,0.8,7.4857,182.47,0,22.6714,14.9,29.9429,9.1,8.6857,164.27,0,7
San_Carlos_Syrah_001_2023_20230312,San_Carlos_Syrah_001,2023,2023-03-12,cosecha,5,Syrah,San Carlos,23.6377,3.5452,4.0915,22.6714,14.9,29.9429,9.1,8.6857,164.27,0,22.3857,15.1571,28.9714,4.9,7.6857,150.89,0,0
San_Carlos_Syrah_002_2023_20230208,San_Carlos_Syrah_002,2023,2023-02-08,seguimiento,1,Syrah,San Carlos,17.3861,3.1889,8.588,22.0857,15.0714,28.9429,16.3,6.9571,163.95,0,23.9571,14.8429,32.4571,0.0,8.1143,206.02,0,26
San_Carlos_Syrah_002_2023_20230217,San_Carlos_Syrah_002,2023,2023-02-17,seguimiento,2,Syrah,San Carlos,20.2245,3.2137,7.5542,23.2286,14.5286,30.6857,0.0,9.1,207.02,0,18.4,9.3857,26.5714,0.4,7.9429,193.03,0,17
San_Carlos_Syrah_002_2023_20230225,San_Carlos_Syrah_002,2023,2023-02-25,seguimiento,3,Syrah,San Carlos,21.4576,3.3546,6.6124,20.2,10.5429,29.0286,0.5,7.2714,190.09,0,22.5143,13.6,31.0857,1.7,7.2571,182.3,0,9
San_Carlos_Syrah_002_2023_20230306,San_Carlos_Syrah_002,2023,2023-03-06,cosecha,4,Syrah,San Carlos,23.9414,3.506,5.3607,23.2286,14.1571,32.0571,0.4,7.4286,178.93,0,22.6143,15.2571,29.5714,11.8,8.3714,163.71,0,0
San_Carlos_Syrah_003_2023_20230209,San_Carlos_Syrah_003,2023,2023-02-09,seguimiento,1,Syrah,San Carlos,18.0708,3.1945,8.337,22.6714,14.9,30.1571,5.4,6.3286,176.26,0,23.8714,14.7,32.2571,0.0,8.2,206.75,0,27
San_Carlos_Syrah_003_2023_20230218,San_Carlos_Syrah_003,2023,2023-02-18,seguimiento,2,Syrah,San Carlos,20.1563,3.2825,6.6252,20.9714,12.9143,27.8571,0.0,9.5714,207.64,0,20.2,10.5429,29.0286,0.5,7.2714,190.09,0,18
San_Carlos_Syrah_003_2023_20230227,San_Carlos_Syrah_003,2023,2023-02-27,seguimiento,3,Syrah,San Carlos,21.5083,3.4319,5.2604,21.6,12.3571,29.8429,1.9,7.0429,187.16,0,23.2286,14.1571,32.0571,0.4,7.4286,178.93,0,9
San_Carlos_Syrah_003_2023_20230308,San_Carlos_Syrah_003,2023,2023-03-08,cosecha,4,Syrah,San Carlos,23.3673,3.5651,3.7472,22.9857,14.4857,31.3286,2.1,7.9571,175.24,0,22.4571,15.5857,29.0286,11.6,8.1714,155.73,0,0
San_Carlos_Syrah_004_2023_20230206,San_Carlos_Syrah_004,2023,2023-02-06,seguimiento,1,Syrah,San Carlos,17.4008,3.1992,7.9933,22.2714,15.9286,28.7143,21.1,6.7857,158.53,0,24.5571,15.0714,33.3714,0.0,7.4714,200.31,0,24
San_Carlos_Syrah_004_2023_20230215,San_Carlos_Syrah_004,2023,2023-02-15,seguimiento,2,Syrah,San Carlos,20.146,3.3022,6.4529,23.9571,14.8429,32.4571,0.0,8.1143,206.02,0,18.0429,9.5,25.6286,0.4,9.1286,196.91,0,15
San_Carlos_Syrah_004_2023_20230222,San_Carlos_Syrah_004,2023,2023-02-22,seguimiento,3,Syrah,San Carlos,21.664,3.4105,5.134,18.0429,9.5,25.6286,0.4,9.1286,196.91,0,22.0429,13.0,30.3286,1.5,7.1857,186.51,0,8
San_Carlos_Syrah_004_2023_20230302,San_Carlos_Syrah_004,2023,2023-03-02,cosecha,4,Syrah,San Carlos,24.0143,3.5535,4.0058,21.9857,13.0143,30.3286,1.5,7.5429,186.32,0,22.9143,14.5714,31.0571,3.9,8.1857,170.07,0,0
San_Carlos_Syrah_005_2023_20230206,San_Carlos_Syrah_005,2023,2023-02-06,seguimiento,1,Syrah,San Carlos,18.1056,3.2731,8.3689,22.2714,15.9286,28.7143,21.1,6.7857,158.53,0,24.5571,15.0714,33.3714,0.0,7.4714,200.31,0,26
San_Carlos_Syrah_005_2023_20230214,San_Carlos_Syrah_005,2023,2023-02-14,seguimiento,2,Syrah,San Carlos,20.4944,3.363,7.2182,24.3286,15.0714,32.9857,0.0,7.8,203.41,0,17.9571,9.8143,25.3286,0.0,9.7,201.48,0,18
San_Carlos_Syrah_005_2023_20230223,San_Carlos_Syrah_005,2023,2023-02-23,seguimiento,3,Syrah,San Carlos,22.4543,3.4768,6.1318,18.0143,9.3714,25.6286,0.4,8.8571,194.79,0,21.9857,13.0143,30.3286,1.5,7.5429,186.32,0,9
San_Carlos_Syrah_005_2023_20230304,San_Carlos_Syrah_005,2023,2023-03-04,cosecha,4,Syrah,San Carlos,24.8849,3.5533,4.8389,22.5143,13.6,31.0857,1.7,7.2571,182.3,0,22.3571,14.5571,29.6714,5.8,9.1286,166.16,0,0
San_Carlos_Cabernet_001_2023_20230209,San_Carlos_Cabernet_001,2023,2023-02-09,seguimiento,1,Cabernet,San Carlos,18.3944,3.1876,8.473,22.6714,14.9,30.1571,5.4,6.3286,176.26,0,23.8714,14.7,32.2571,0.0,8.2,206.75,0,27
San_Carlos_Cabernet_001_2023_20230218,San_Carlos_Cabernet_001,2023,2023-02-18,seguimiento,2,Cabernet,San Carlos,20.6935,3.312,7.2294,20.9714,12.9143,27.8571,0.0,9.5714,207.64,0,20.2,10.5429,29.0286,0.5,7.2714,190.09,0,18
San_Carlos_Cabernet_001_2023_20230227,San_Carlos_Cabernet_001,2023,2023-02-27,seguimiento,3,Cabernet,San Carlos,22.1912,3.379,6.2092,21.6,12.3571,29.8429,1.9,7.0429,187.16,0,23.2286,14.1571,32.0571,0.4,7.4286,178.93,0,9
San_Carlos_Cabernet_001_2023_20230308,San_Carlos_Cabernet_001,2023,2023-03-08,cosecha,4,Cabernet,San Carlos,24.3094,3.4339,5.1569,22.9857,14.4857,31.3286,2.1,7.9571,175.24,0,22.4571,15.5857,29.0286,11.6,8.1714,155.73,0,0
San_Carlos_Cabernet_002_2023_20230207,San_Carlos_Cabernet_002,2023,2023-02-07,seguimiento,1,Cabernet,San Carlos,17.6341,3.2315,8.0946,22.1571,15.5857,28.5143,21.1,6.8429,158.79,0,24.3286,15.0714,32.9857,0.0,7.8,203.41,0,23
San_Carlos_Cabernet_002_2023_20230214,San_Carlos_Cabernet_002,2023,2023-02-14,seguimiento,2,Cabernet,San Carlos,20.1328,3.3272,6.8181,24.3286,15.0714,32.9857,0.0,7.8,203.41,0,17.9571,9.8143,25.3286,0.0,9.7,201.48,0,16
San_Carlos_Cabernet_002_2023_20230222,San_Carlos_Cabernet_002,2023,2023-02-22,seguimiento,3,Cabernet,San Carlos,21.7163,3.404,5.7046,18.0429,9.5,25.6286,0.4,9.1286,196.91,0,22.0429,13.0,30.3286,1.5,7.1857,186.51,0,8
San_Carlos_Cabernet_002_2023_20230302,San_Carlos_Cabernet_002,2023,2023-03-02,cosecha,4,Cabernet,San Carlos,23.9736,3.4891,4.273,21.9857,13.0143,30.3286,1.5,7.5429,186.32,0,22.9143,14.5714,31.0571,3.9,8.1857,170.07,0,0
San_Carlos_Cabernet_003_2023_20230207,San_Carlos_Cabernet_003,2023,2023-02-07,seguimiento,1,Cabernet,San Carlos,17.3813,3.1526,8.7605,22.1571,15.5857,28.5143,21.1,6.8429,158.79,0,24.3286,15.0714,32.9857,0.0,7.8,203.41,0,27
San_Carlos_Cabernet_003_2023_20230216,San_Carlos_Cabernet_003,2023,2023-02-16,seguimiento,2,Cabernet,San Carlos,20.2291,3.3257,7.3369,23.8714,14.7,32.2571,0.0,8.2,206.75,0,18.0143,9.3714,25.6286,0.4,8.8571,194.79,0,18
San_Carlos_Cabernet_003_2023_20230225,San_Carlos_Cabernet_003,2023,2023-02-25,seguimiento,3,Cabernet,San Carlos,21.9508,3.4263,6.2442,20.2,10.5429,29.0286,0.5,7.2714,190.09,0,22.5143,13.6,31.0857,1.7,7.2571,182.3,0,9
San_Carlos_Cabernet_003_2023_20230306,San_Carlos_Cabernet_003,2023,2023-03-06,cosecha,4,Cabernet,San Carlos,24.1888,3.513,4.6881,23.2286,14.1571,32.0571,0.4,7.4286,178.93,0,22.6143,15.2571,29.5714,11.8,8.3714,163.71,0,0
San_Carlos_Cabernet_004_2023_20230210,San_Carlos_Cabernet_004,2023,2023-02-10,seguimiento,1,Cabernet,San Carlos,18.4074,3.1954,8.5565,23.0571,14.8857,30.9143,3.2,6.5429,183.41,0,23.2286,14.5286,30.6857,0.0,9.1,207.02,0,26
San_Carlos_Cabernet_004_2023_20230218,San_Carlos_Cabernet_004,2023,2023-02-18,seguimiento,2,Cabernet,San Carlos,20.7387,3.2985,7.0752,20.9714,12.9143,27.8571,0.0,9.5714,207.64,0,20.2,10.5429,29.0286,0.5,7.2714,190.09,0,18
San_Carlos_Cabernet_004_2023_20230227,San_Carlos_Cabernet_004,2023,2023-02-27,seguimiento,3,Cabernet,San Carlos,22.6697,3.4351,5.4299,21.6,12.3571,29.8429,1.9,7.0429,187.16,0,23.2286,14.1571,32.0571,0.4,7.4286,178.93,0,9
San_Carlos_Cabernet_004_2023_20230308,San_Carlos_Cabernet_004,2023,2023-03-08,cosecha,4,Cabernet,San Carlos,24.9341,3.5778,4.2294,22.9857,14.4857,31.3286,2.1,7.9571,175.24,0,22.4571,15.5857,29.0286,11.6,8.1714,155.73,0,0
San_Carlos_Cabernet_005_2023_20230208,San_Carlos_Cabernet_005,2023,2023-02-08,seguimiento,1,Cabernet,San Carlos,18.1047,3.2487,7.9941,22.0857,15.0714,28.9429,16.3,6.9571,163.95,0,23.9571,14.8429,32.4571,0.0,8.1143,206.02,0,32
San_Carlos_Cabernet_005_2023_20230216,San_Carlos_Cabernet_005,2023,2023-02-16,seguimiento,2,Cabernet,San Carlos,20.1145,3.3747,6.7471,23.8714,14.7,32.2571,0.0,8.2,206.75,0,18.0143,9.3714,25.6286,0.4,8.8571,194.79,0,24
San_Carlos_Cabernet_005_2023_20230225,San_Carlos_Cabernet_005,2023,2023-02-25,seguimiento,3,Cabernet,San Carlos,21.6962,3.4419,5.2987,20.2,10.5429,29.0286,0.5,7.2714,190.09,0,22.5143,13.6,31.0857,1.7,7.2571,182.3,0,15
San_Carlos_Cabernet_005_2023_20230305,San_Carlos_Cabernet_005,2023,2023-03-05,seguimiento,4,Cabernet,San Carlos,23.3452,3.5742,4.1363,22.6429,14.1286,31.2286,0.8,7.4857,182.47,0,22.6714,14.9,29.9429,9.1,8.6857,164.27,0,7
San_Carlos_Cabernet_005_2023_20230312,San_Carlos_Cabernet_005,2023,2023-03-12,cosecha,5,Cabernet,San Carlos,24.3857,3.5519,3.5326,22.6714,14.9,29.9429,9.1,8.6857,164.27,0,22.3857,15.1571,28.9714,4.9,7.6857,150.89,0,0
